Date;Time;AirTemp;WaterTempMPEC;WaterTempAGH
2009-12-19;22:35;-11.65;114.13;113.25
2009-12-19;22:40;-11.65;114.13;113.25
2009-12-19;22:45;-11.65;114.13;113.25
2009-12-19;22:50;-11.65;114.13;113.25
2009-12-19;22:55;-11.65;114.13;113.13
2009-12-19;23:00;-11.65;114.13;113.25
2009-12-19;23:05;-11.65;114.13;113.25
2009-12-19;23:10;-11.65;114.13;113.13
2009-12-19;23:15;-11.65;114.13;112.88
2009-12-19;23:20;-11.70;114.25;113.13
2009-12-19;23:25;-11.70;114.25;113.13
2009-12-19;23:30;-11.70;114.25;113.25
2009-12-19;23:35;-11.65;114.13;113.25
2009-12-19;23:40;-11.70;114.25;113.25
2009-12-19;23:45;-11.65;114.13;113.25
2009-12-19;23:50;-11.70;114.25;113.25
2009-12-19;23:55;-11.70;114.25;113.25
2009-12-20;00:00;-11.70;114.25;113.25
2009-12-20;00:05;-11.70;114.25;113.25
2009-12-20;00:10;-11.70;114.25;113.25
2009-12-20;00:15;-11.70;114.25;113.25
2009-12-20;00:20;-11.70;114.25;113.50
2009-12-20;00:25;-11.70;114.25;113.50
2009-12-20;00:30;-11.70;114.25;113.50
2009-12-20;00:35;-11.70;114.25;113.63
2009-12-20;00:40;-11.80;114.50;113.63
2009-12-20;00:45;-11.80;114.50;113.63
2009-12-20;00:50;-11.80;114.50;113.63
2009-12-20;00:55;-11.80;114.50;113.50
2009-12-20;01:00;-11.80;114.50;113.50
2009-12-20;01:05;-11.70;114.25;113.50
2009-12-20;01:10;-11.70;114.25;113.50
2009-12-20;01:15;-11.70;114.25;113.50
2009-12-20;01:20;-11.80;114.50;113.50
2009-12-20;01:25;-11.80;114.50;113.50
2009-12-20;01:30;-11.80;114.50;113.50
2009-12-20;01:35;-11.80;114.50;113.50
2009-12-20;01:40;-11.80;114.50;113.50
2009-12-20;01:45;-11.80;114.50;113.50
2009-12-20;01:50;-11.80;114.50;113.50
2009-12-20;01:55;-11.85;114.63;113.63
2009-12-20;02:00;-11.80;114.50;113.63
2009-12-20;02:05;-11.80;114.50;113.63
2009-12-20;02:10;-11.80;114.50;113.63
2009-12-20;02:15;-11.80;114.50;113.88
2009-12-20;02:20;-11.80;114.50;113.63
2009-12-20;02:25;-11.80;114.50;113.63
2009-12-20;02:30;-11.85;114.63;113.63
2009-12-20;02:35;-11.85;114.63;113.88
2009-12-20;02:40;-11.85;114.63;113.88
2009-12-20;02:45;-11.85;114.63;113.88
2009-12-20;02:50;-11.85;114.63;113.88
2009-12-20;02:55;-11.85;114.63;113.88
2009-12-20;03:00;-11.85;114.63;114.13
2009-12-20;03:05;-11.85;114.63;114.13
2009-12-20;03:10;-11.85;114.63;114.13
2009-12-20;03:15;-11.80;114.50;114.13
2009-12-20;03:20;-11.85;114.63;113.88
2009-12-20;03:25;-11.85;114.63;114.13
2009-12-20;03:30;-11.85;114.63;113.88
2009-12-20;03:35;-11.85;114.63;113.88
2009-12-20;03:40;-11.80;114.50;114.13
2009-12-20;03:45;-11.80;114.50;113.88
2009-12-20;03:50;-11.80;114.50;113.88
2009-12-20;03:55;-11.80;114.50;113.88
2009-12-20;04:00;-11.80;114.50;114.13
2009-12-20;04:05;-11.85;114.63;114.13
2009-12-20;04:10;-11.85;114.63;113.88
2009-12-20;04:15;-11.85;114.63;113.88
2009-12-20;04:20;-11.85;114.63;113.88
2009-12-20;04:25;-11.85;114.63;113.88
2009-12-20;04:30;-11.85;114.63;113.88
2009-12-20;04:35;-11.80;114.50;113.88
2009-12-20;04:40;-11.80;114.50;113.88
2009-12-20;04:45;-11.80;114.50;113.88
2009-12-20;04:50;-11.80;114.50;113.88
2009-12-20;04:55;-11.80;114.50;113.88
2009-12-20;05:00;-11.80;114.50;113.88
2009-12-20;05:05;-11.80;114.50;113.88
2009-12-20;05:10;-11.70;114.25;113.88
2009-12-20;05:15;-11.80;114.50;113.63
2009-12-20;05:20;-11.80;114.50;113.63
2009-12-20;05:25;-11.80;114.50;113.63
2009-12-20;05:30;-11.80;114.50;113.63
2009-12-20;05:35;-11.70;114.25;113.88
2009-12-20;05:40;-11.80;114.50;113.88
2009-12-20;05:45;-11.70;114.25;113.63
2009-12-20;05:50;-11.70;114.25;113.88
2009-12-20;05:55;-11.80;114.50;114.13
2009-12-20;06:00;-11.70;114.25;114.13
2009-12-20;06:05;-11.70;114.25;114.13
2009-12-20;06:10;-11.70;114.25;113.88
2009-12-20;06:15;-11.70;114.25;113.88
2009-12-20;06:20;-11.70;114.25;113.88
2009-12-20;06:25;-11.65;114.13;114.13
2009-12-20;06:30;-11.65;114.13;114.13
2009-12-20;06:35;-11.55;113.88;114.13
2009-12-20;06:40;-11.45;113.63;114.13
2009-12-20;06:45;-11.45;113.63;114.13
2009-12-20;06:50;-11.45;113.63;114.13
2009-12-20;06:55;-11.45;113.63;114.13
2009-12-20;07:00;-11.40;113.50;114.13
2009-12-20;07:05;-11.40;113.50;114.13
2009-12-20;07:10;-11.30;113.25;114.13
2009-12-20;07:15;-11.30;113.25;114.13
2009-12-20;07:20;-11.25;113.13;114.25
2009-12-20;07:25;-11.15;112.88;114.25
2009-12-20;07:30;-11.10;112.75;114.25
2009-12-20;07:35;-11.00;112.50;114.13
2009-12-20;07:40;-11.00;112.50;114.25
2009-12-20;07:45;-10.90;112.25;114.13
2009-12-20;07:50;-10.85;112.13;114.25
2009-12-20;07:55;-10.85;112.13;114.25
2009-12-20;08:00;-10.85;112.13;114.25
2009-12-20;08:05;-10.85;112.13;114.25
2009-12-20;08:10;-10.75;111.88;114.25
2009-12-20;08:15;-10.75;111.88;114.25
2009-12-20;08:20;-10.75;111.88;114.25
2009-12-20;08:25;-10.75;111.88;114.25
2009-12-20;08:30;-10.75;111.88;114.25
2009-12-20;08:35;-10.75;111.88;114.25
2009-12-20;08:40;-10.75;111.88;114.50
2009-12-20;08:45;-10.75;111.88;114.50
2009-12-20;08:50;-10.75;111.88;114.50
2009-12-20;08:55;-10.75;111.88;114.50
2009-12-20;09:00;-10.75;111.88;114.50
2009-12-20;09:05;-10.75;111.88;114.25
2009-12-20;09:10;-10.70;111.75;114.25
2009-12-20;09:15;-10.70;111.75;114.25
2009-12-20;09:20;-10.60;111.50;114.50
2009-12-20;09:25;-10.60;111.50;114.50
2009-12-20;09:30;-10.60;111.50;114.50
2009-12-20;09:35;-10.50;111.25;114.50
2009-12-20;09:40;-10.50;111.25;114.50
2009-12-20;09:45;-10.45;111.13;114.50
2009-12-20;09:50;-10.45;111.13;114.50
2009-12-20;09:55;-10.30;110.75;114.63
2009-12-20;10:00;-10.30;110.75;114.50
2009-12-20;10:05;-10.20;110.50;114.50
2009-12-20;10:10;-10.10;110.25;114.50
2009-12-20;10:15;-10.10;110.25;114.50
2009-12-20;10:20;-9.95;109.88;114.50
2009-12-20;10:25;-9.95;109.88;114.50
2009-12-20;10:30;-9.90;109.75;114.63
2009-12-20;10:35;-9.80;109.50;114.63
2009-12-20;10:40;-9.80;109.50;114.63
2009-12-20;10:45;-9.70;109.25;114.63
2009-12-20;10:50;-9.70;109.25;114.63
2009-12-20;10:55;-9.70;109.25;114.63
2009-12-20;11:00;-9.70;109.25;114.63
2009-12-20;11:05;-9.70;109.25;114.63
2009-12-20;11:10;-9.70;109.25;114.63
2009-12-20;11:15;-9.70;109.25;114.50
2009-12-20;11:20;-9.70;109.25;114.63
2009-12-20;11:25;-9.70;109.25;114.63
2009-12-20;11:30;-9.70;109.25;114.63
2009-12-20;11:35;-9.80;109.50;114.63
2009-12-20;11:40;-9.90;109.75;114.50
2009-12-20;11:45;-9.95;109.88;114.50
2009-12-20;11:50;-10.05;110.13;114.50
2009-12-20;11:55;-10.10;110.25;114.50
2009-12-20;12:00;-10.10;110.25;114.50
2009-12-20;12:05;-10.10;110.25;114.63
2009-12-20;12:10;-10.05;110.13;114.63
2009-12-20;12:15;-10.10;110.25;114.63
2009-12-20;12:20;-10.10;110.25;114.63
2009-12-20;12:25;-10.20;110.50;114.63
2009-12-20;12:30;-10.20;110.50;114.63
2009-12-20;12:35;-10.30;110.75;114.50
2009-12-20;12:40;-10.30;110.75;114.50
2009-12-20;12:45;-10.30;110.75;114.50
2009-12-20;12:50;-10.20;110.50;114.50
2009-12-20;12:55;-10.20;110.50;114.50
2009-12-20;13:00;-10.20;110.50;114.50
2009-12-20;13:05;-10.20;110.50;114.50
2009-12-20;13:10;-10.20;110.50;114.25
2009-12-20;13:15;-10.20;110.50;114.50
2009-12-20;13:20;-10.20;110.50;114.50
2009-12-20;13:25;-10.10;110.25;114.50
2009-12-20;13:30;-10.10;110.25;114.50
2009-12-20;13:35;-10.10;110.25;114.25
2009-12-20;13:40;-10.05;110.13;114.50
2009-12-20;13:45;-9.95;109.88;114.25
2009-12-20;13:50;-9.80;109.50;114.25
2009-12-20;13:55;-9.70;109.25;114.50
2009-12-20;14:00;-9.70;109.25;114.25
2009-12-20;14:05;-9.70;109.25;114.25
2009-12-20;14:10;-9.80;109.50;114.25
2009-12-20;14:15;-9.80;109.50;114.25
2009-12-20;14:20;-9.90;109.75;114.25
2009-12-20;14:25;-9.95;109.88;114.13
2009-12-20;14:30;-9.95;109.88;114.13
2009-12-20;14:35;-10.05;110.13;113.88
2009-12-20;14:40;-10.05;110.13;113.63
2009-12-20;14:45;-10.10;110.25;113.63
2009-12-20;14:50;-10.10;110.25;113.63
2009-12-20;14:55;-10.20;110.50;113.63
2009-12-20;15:00;-10.20;110.50;113.50
2009-12-20;15:05;-10.20;110.50;113.50
2009-12-20;15:10;-10.30;110.75;113.25
2009-12-20;15:15;-10.35;110.88;113.25
2009-12-20;15:20;-10.45;111.13;113.13
2009-12-20;15:25;-10.50;111.25;112.88
2009-12-20;15:30;-10.60;111.50;112.75
2009-12-20;15:35;-10.70;111.75;112.50
2009-12-20;15:40;-10.75;111.88;112.50
2009-12-20;15:45;-10.85;112.13;112.25
2009-12-20;15:50;-10.90;112.25;112.13
2009-12-20;15:55;-11.00;112.50;112.13
2009-12-20;16:00;-11.10;112.75;112.13
2009-12-20;16:05;-11.15;112.88;112.13
2009-12-20;16:10;-11.25;113.13;111.88
2009-12-20;16:15;-11.25;113.13;111.88
2009-12-20;16:20;-11.30;113.25;111.88
2009-12-20;16:25;-11.30;113.25;111.88
2009-12-20;16:30;-11.30;113.25;111.88
2009-12-20;16:35;-11.30;113.25;111.88
2009-12-20;16:40;-11.30;113.25;111.88
2009-12-20;16:45;-11.40;113.50;111.88
2009-12-20;16:50;-11.45;113.63;111.88
2009-12-20;16:55;-11.55;113.88;111.88
2009-12-20;17:00;-11.65;114.13;111.88
2009-12-20;17:05;-11.70;114.25;111.88
2009-12-20;17:10;-11.80;114.50;111.75
2009-12-20;17:15;-11.95;114.88;111.75
2009-12-20;17:20;-12.05;115.13;111.50
2009-12-20;17:25;-12.20;115.50;111.50
2009-12-20;17:30;-12.35;115.88;111.50
2009-12-20;17:35;-12.45;116.13;111.25
2009-12-20;17:40;-12.50;116.25;111.25
2009-12-20;17:45;-12.65;116.63;111.13
2009-12-20;17:50;-12.75;116.88;111.13
2009-12-20;17:55;-12.75;116.88;110.75
2009-12-20;18:00;-12.85;117.13;110.75
2009-12-20;18:05;-12.90;117.25;110.50
2009-12-20;18:10;-12.90;117.25;110.25
2009-12-20;18:15;-13.00;117.50;110.25
2009-12-20;18:20;-13.05;117.63;109.88
2009-12-20;18:25;-13.05;117.63;109.88
2009-12-20;18:30;-13.15;117.88;109.75
2009-12-20;18:35;-13.25;118.13;109.50
2009-12-20;18:40;-13.30;118.25;109.50
2009-12-20;18:45;-13.30;118.25;109.25
2009-12-20;18:50;-13.40;118.50;109.25
2009-12-20;18:55;-13.45;118.63;109.25
2009-12-20;19:00;-13.55;118.88;109.25
2009-12-20;19:05;-13.55;118.88;109.25
2009-12-20;19:10;-13.65;119.13;109.25
2009-12-20;19:15;-13.70;119.25;109.25
2009-12-20;19:20;-13.70;119.25;109.25
2009-12-20;19:25;-13.80;119.50;109.25
2009-12-20;19:30;-13.85;119.63;109.25
2009-12-20;19:35;-13.95;119.88;109.50
2009-12-20;19:40;-14.00;120.00;109.75
2009-12-20;19:45;-14.20;120.50;109.88
2009-12-20;19:50;-14.25;120.63;110.13
2009-12-20;19:55;-14.35;120.88;110.25
2009-12-20;20:00;-14.35;120.88;110.25
2009-12-20;20:05;-14.25;120.63;110.25
2009-12-20;20:10;-14.20;120.50;110.13
2009-12-20;20:15;-14.20;120.50;110.25
2009-12-20;20:20;-14.20;120.50;110.25
2009-12-20;20:25;-14.20;120.50;110.50
2009-12-20;20:30;-14.25;120.63;110.50
2009-12-20;20:35;-14.35;120.88;110.75
2009-12-20;20:40;-14.35;120.88;110.75
2009-12-20;20:45;-14.35;120.88;110.75
2009-12-20;20:50;-14.35;120.88;110.50
2009-12-20;20:55;-14.40;121.00;110.50
2009-12-20;21:00;-14.50;121.25;110.50
2009-12-20;21:05;-14.50;121.25;110.50
2009-12-20;21:10;-14.60;121.50;110.50
2009-12-20;21:15;-14.60;121.50;110.50
2009-12-20;21:20;-14.60;121.50;110.50
2009-12-20;21:25;-14.60;121.50;110.25
2009-12-20;21:30;-14.60;121.50;110.25
2009-12-20;21:35;-14.60;121.50;110.25
2009-12-20;21:40;-14.60;121.50;110.13
2009-12-20;21:45;-14.60;121.50;109.88
2009-12-20;21:50;-14.60;121.50;109.50
2009-12-20;21:55;-14.60;121.50;109.25
2009-12-20;22:00;-14.60;121.50;109.25
2009-12-20;22:05;-14.65;121.63;109.25
2009-12-20;22:10;-14.75;121.88;109.50
2009-12-20;22:15;-14.75;121.88;109.50
2009-12-20;22:20;-14.75;121.88;109.75
2009-12-20;22:25;-14.75;121.88;109.88
2009-12-20;22:30;-14.80;122.00;109.88
2009-12-20;22:35;-14.90;122.25;110.13
2009-12-20;22:40;-15.00;122.50;110.13
2009-12-20;22:45;-15.05;122.63;110.25
2009-12-20;22:50;-15.20;123.00;110.25
2009-12-20;22:55;-15.30;123.25;110.50
2009-12-20;23:00;-15.55;123.88;110.50
2009-12-20;23:05;-15.55;123.88;110.50
2009-12-20;23:10;-15.70;124.25;110.75
2009-12-20;23:15;-15.80;124.50;110.88
2009-12-20;23:20;-15.85;124.63;111.13
2009-12-20;23:25;-15.95;124.88;111.25
2009-12-20;23:30;-16.00;125.00;111.50
2009-12-20;23:35;-16.00;125.00;111.75
2009-12-20;23:40;-16.10;125.25;111.88
2009-12-20;23:45;-16.10;125.25;112.13
2009-12-20;23:50;-16.10;125.25;112.25
2009-12-20;23:55;-16.20;125.50;112.50
2009-12-21;00:00;-16.20;125.50;112.75
2009-12-21;00:05;-16.20;125.50;112.88
2009-12-21;00:10;-16.20;125.50;113.13
2009-12-21;00:15;-16.10;125.25;113.13
2009-12-21;00:20;-16.10;125.25;113.25
2009-12-21;00:25;-16.10;125.25;113.25
2009-12-21;00:30;-16.10;125.25;113.25
2009-12-21;00:35;-16.10;125.25;113.25
2009-12-21;00:40;-16.10;125.25;113.25
2009-12-21;00:45;-16.10;125.25;113.50
2009-12-21;00:50;-16.10;125.25;113.63
2009-12-21;00:55;-16.20;125.50;113.88
2009-12-21;01:00;-16.20;125.50;114.13
2009-12-21;01:05;-16.20;125.50;114.25
2009-12-21;01:10;-16.10;125.25;114.50
2009-12-21;01:15;-16.10;125.25;114.88
2009-12-21;01:20;-16.10;125.25;115.13
2009-12-21;01:25;-16.10;125.25;115.50
2009-12-21;01:30;-16.10;125.25;115.88
2009-12-21;01:35;-16.20;125.50;116.13
2009-12-21;01:40;-16.25;125.63;116.25
2009-12-21;01:45;-16.25;125.63;116.63
2009-12-21;01:50;-16.25;125.63;116.88
2009-12-21;01:55;-16.25;125.63;116.88
2009-12-21;02:00;-16.25;125.63;117.13
2009-12-21;02:05;-16.25;125.63;117.25
2009-12-21;02:10;-16.20;125.50;117.25
2009-12-21;02:15;-16.10;125.25;117.50
2009-12-21;02:20;-16.10;125.25;117.63
2009-12-21;02:25;-16.10;125.25;117.63
2009-12-21;02:30;-16.00;125.00;117.88
2009-12-21;02:35;-16.00;125.00;118.13
2009-12-21;02:40;-15.95;124.88;118.25
2009-12-21;02:45;-15.85;124.63;118.25
2009-12-21;02:50;-15.80;124.50;118.50
2009-12-21;02:55;-15.70;124.25;118.63
2009-12-21;03:00;-15.70;124.25;118.88
2009-12-21;03:05;-15.55;123.88;118.88
2009-12-21;03:10;-15.55;123.88;119.13
2009-12-21;03:15;-15.40;123.50;119.25
2009-12-21;03:20;-15.30;123.25;119.25
2009-12-21;03:25;-15.15;122.88;119.50
2009-12-21;03:30;-15.05;122.63;119.63
2009-12-21;03:35;-14.90;122.25;119.88
2009-12-21;03:40;-14.80;122.00;120.00
2009-12-21;03:45;-14.75;121.88;120.50
2009-12-21;03:50;-14.60;121.50;120.63
2009-12-21;03:55;-14.60;121.50;120.88
2009-12-21;04:00;-14.40;121.00;120.88
2009-12-21;04:05;-14.35;120.88;120.63
2009-12-21;04:10;-14.20;120.50;120.50
2009-12-21;04:15;-14.00;120.00;120.50
2009-12-21;04:20;-13.95;119.88;120.50
2009-12-21;04:25;-13.80;119.50;120.50
2009-12-21;04:30;-13.70;119.25;120.63
2009-12-21;04:35;-13.65;119.13;120.88
2009-12-21;04:40;-13.65;119.13;120.88
2009-12-21;04:45;-13.55;118.88;120.88
2009-12-21;04:50;-13.45;118.63;120.88
2009-12-21;04:55;-13.40;118.50;121.00
2009-12-21;05:00;-13.30;118.25;121.25
2009-12-21;05:05;-13.25;118.13;121.25
2009-12-21;05:10;-13.15;117.88;121.50
2009-12-21;05:15;-13.05;117.63;121.50
2009-12-21;05:20;-13.05;117.63;121.50
2009-12-21;05:25;-13.00;117.50;121.50
2009-12-21;05:30;-13.00;117.50;121.50
2009-12-21;05:35;-12.90;117.25;121.50
2009-12-21;05:40;-12.90;117.25;121.50
2009-12-21;05:45;-12.75;116.88;121.50
2009-12-21;05:50;-12.65;116.63;121.50
2009-12-21;05:55;-12.65;116.63;121.50
2009-12-21;06:00;-12.50;116.25;121.50
2009-12-21;06:05;-12.45;116.13;121.63
2009-12-21;06:10;-12.45;116.13;121.88
2009-12-21;06:15;-12.45;116.13;121.88
2009-12-21;06:20;-12.50;116.25;121.88
2009-12-21;06:25;-12.60;116.50;121.88
2009-12-21;06:30;-12.65;116.63;122.00
2009-12-21;06:35;-12.75;116.88;122.25
2009-12-21;06:40;-12.75;116.88;122.50
2009-12-21;06:45;-12.75;116.88;122.63
2009-12-21;06:50;-12.65;116.63;123.00
2009-12-21;06:55;-12.65;116.63;123.25
2009-12-21;07:00;-12.65;116.63;123.88
2009-12-21;07:05;-12.50;116.25;123.88
2009-12-21;07:10;-12.45;116.13;124.25
2009-12-21;07:15;-12.25;115.63;124.50
2009-12-21;07:20;-12.10;115.25;124.63
2009-12-21;07:25;-11.95;114.88;124.88
2009-12-21;07:30;-11.85;114.63;125.00
2009-12-21;07:35;-11.70;114.25;125.00
2009-12-21;07:40;-11.70;114.25;125.25
2009-12-21;07:45;-11.70;114.25;125.25
2009-12-21;07:50;-11.65;114.13;125.25
2009-12-21;07:55;-11.55;113.88;125.50
2009-12-21;08:00;-11.45;113.63;125.50
2009-12-21;08:05;-11.40;113.50;125.50
2009-12-21;08:10;-11.30;113.25;125.50
2009-12-21;08:15;-11.15;112.88;125.25
2009-12-21;08:20;-11.10;112.75;125.25
2009-12-21;08:25;-10.90;112.25;125.25
2009-12-21;08:30;-10.75;111.88;125.25
2009-12-21;08:35;-10.60;111.50;125.25
2009-12-21;08:40;-10.30;110.75;125.25
2009-12-21;08:45;-10.05;110.13;125.25
2009-12-21;08:50;-9.80;109.50;125.25
2009-12-21;08:55;-9.65;109.13;125.50
2009-12-21;09:00;-9.50;108.75;125.50
2009-12-21;09:05;-9.30;108.25;125.50
2009-12-21;09:10;-9.15;107.88;125.25
2009-12-21;09:15;-9.10;107.75;125.25
2009-12-21;09:20;-8.90;107.25;125.25
2009-12-21;09:25;-8.75;106.88;125.25
2009-12-21;09:30;-8.60;106.50;125.25
2009-12-21;09:35;-8.30;105.75;125.50
2009-12-21;09:40;-7.90;104.75;125.63
2009-12-21;09:45;-7.40;103.50;125.63
2009-12-21;09:50;-6.95;102.38;125.63
2009-12-21;09:55;-6.45;101.13;125.63
2009-12-21;10:00;-6.20;100.50;125.63
2009-12-21;10:05;-6.05;100.13;125.63
2009-12-21;10:10;-5.80;99.50;125.50
2009-12-21;10:15;-5.65;99.13;125.25
2009-12-21;10:20;-5.40;98.50;125.25
2009-12-21;10:25;-5.00;97.50;125.25
2009-12-21;10:30;-4.80;97.00;125.00
2009-12-21;10:35;-4.40;96.00;125.00
2009-12-21;10:40;-4.15;95.38;124.88
2009-12-21;10:45;-3.90;94.75;124.63
2009-12-21;10:50;-3.75;94.38;124.50
2009-12-21;10:55;-3.50;93.75;124.25
2009-12-21;11:00;-3.45;93.63;124.25
2009-12-21;11:05;-3.25;93.13;123.88
2009-12-21;11:10;-3.10;92.75;123.88
2009-12-21;11:15;-3.05;92.63;123.50
2009-12-21;11:20;-2.85;92.13;123.25
2009-12-21;11:25;-2.70;91.75;122.88
2009-12-21;11:30;-2.55;91.38;122.63
2009-12-21;11:35;-2.45;91.13;122.25
2009-12-21;11:40;-2.40;91.00;122.00
2009-12-21;11:45;-2.30;90.75;121.88
2009-12-21;11:50;-2.30;90.75;121.50
2009-12-21;11:55;-2.25;90.63;121.50
2009-12-21;12:00;-2.15;90.38;121.00
2009-12-21;12:05;-2.05;90.13;120.88
2009-12-21;12:10;-2.05;90.13;120.50
2009-12-21;12:15;-2.05;90.13;120.00
2009-12-21;12:20;-2.05;90.13;119.88
2009-12-21;12:25;-2.05;90.13;119.50
2009-12-21;12:30;-2.00;90.00;119.25
2009-12-21;12:35;-1.90;89.75;119.13
2009-12-21;12:40;-1.85;89.63;119.13
2009-12-21;12:45;-1.75;89.38;118.88
2009-12-21;12:50;-1.75;89.38;118.63
2009-12-21;12:55;-1.65;89.13;118.50
2009-12-21;13:00;-1.65;89.13;118.25
2009-12-21;13:05;-1.60;89.00;118.13
2009-12-21;13:10;-1.50;88.75;117.88
2009-12-21;13:15;-1.45;88.63;117.63
2009-12-21;13:20;-1.45;88.63;117.63
2009-12-21;13:25;-1.35;88.38;117.50
2009-12-21;13:30;-1.25;88.13;117.50
2009-12-21;13:35;-1.20;88.00;117.25
2009-12-21;13:40;-1.10;87.75;117.25
2009-12-21;13:45;-1.05;87.63;116.88
2009-12-21;13:50;-1.05;87.63;116.63
2009-12-21;13:55;-0.95;87.38;116.63
2009-12-21;14:00;-0.80;87.00;116.25
2009-12-21;14:05;-0.90;87.25;116.13
2009-12-21;14:10;-0.80;87.00;116.13
2009-12-21;14:15;-0.90;87.25;116.13
2009-12-21;14:20;-0.90;87.25;116.25
2009-12-21;14:25;-0.95;87.38;116.50
2009-12-21;14:30;-0.95;87.38;116.63
2009-12-21;14:35;-1.05;87.63;116.88
2009-12-21;14:40;-1.05;87.63;116.88
2009-12-21;14:45;-1.05;87.63;116.88
2009-12-21;14:50;-1.05;87.63;116.63
2009-12-21;14:55;-1.10;87.75;116.63
2009-12-21;15:00;-1.10;87.75;116.63
2009-12-21;15:05;-1.20;88.00;116.25
2009-12-21;15:10;-1.25;88.13;116.13
2009-12-21;15:15;-1.35;88.38;115.63
2009-12-21;15:20;-1.45;88.63;115.25
2009-12-21;15:25;-1.60;89.00;114.88
2009-12-21;15:30;-1.65;89.13;114.63
2009-12-21;15:35;-1.75;89.38;114.25
2009-12-21;15:40;-1.90;89.75;114.25
2009-12-21;15:45;-2.05;90.13;114.25
2009-12-21;15:50;-2.05;90.13;114.13
2009-12-21;15:55;-2.15;90.38;113.88
2009-12-21;16:00;-2.15;90.38;113.63
2009-12-21;16:05;-2.15;90.38;113.50
2009-12-21;16:10;-2.05;90.13;113.25
2009-12-21;16:15;-2.05;90.13;112.88
2009-12-21;16:20;-2.05;90.13;112.75
2009-12-21;16:25;-2.05;90.13;112.25
2009-12-21;16:30;-2.15;90.38;111.88
2009-12-21;16:35;-2.15;90.38;111.50
2009-12-21;16:40;-2.15;90.38;110.75
2009-12-21;16:45;-2.25;90.63;110.13
2009-12-21;16:50;-2.25;90.63;109.50
2009-12-21;16:55;-2.30;90.75;109.13
2009-12-21;17:00;-2.30;90.75;108.75
2009-12-21;17:05;-2.40;91.00;108.25
2009-12-21;17:10;-2.40;91.00;107.88
2009-12-21;17:15;-2.55;91.38;107.75
2009-12-21;17:20;-2.65;91.63;107.25
2009-12-21;17:25;-2.85;92.13;106.88
2009-12-21;17:30;-3.05;92.63;106.50
2009-12-21;17:35;-3.20;93.00;105.75
2009-12-21;17:40;-3.25;93.13;104.75
2009-12-21;17:45;-3.45;93.63;103.50
2009-12-21;17:50;-3.50;93.75;102.38
2009-12-21;17:55;-3.50;93.75;101.13
2009-12-21;18:00;-3.65;94.13;100.50
2009-12-21;18:05;-3.75;94.38;100.13
2009-12-21;18:10;-3.90;94.75;99.50
2009-12-21;18:15;-4.05;95.13;99.13
2009-12-21;18:20;-4.20;95.50;98.50
2009-12-21;18:25;-4.40;96.00;97.50
2009-12-21;18:30;-4.55;96.38;97.00
2009-12-21;18:35;-4.80;97.00;96.00
2009-12-21;18:40;-4.85;97.13;95.38
2009-12-21;18:45;-4.95;97.38;94.75
2009-12-21;18:50;-5.00;97.50;94.38
2009-12-21;18:55;-5.10;97.75;93.75
2009-12-21;19:00;-5.10;97.75;93.63
2009-12-21;19:05;-5.20;98.00;93.13
2009-12-21;19:10;-5.20;98.00;92.75
2009-12-21;19:15;-5.25;98.13;92.63
2009-12-21;19:20;-5.25;98.13;92.13
2009-12-21;19:25;-5.25;98.13;91.75
2009-12-21;19:30;-5.40;98.50;91.38
2009-12-21;19:35;-5.40;98.50;91.13
2009-12-21;19:40;-5.50;98.75;91.00
2009-12-21;19:45;-5.50;98.75;90.75
2009-12-21;19:50;-5.60;99.00;90.75
2009-12-21;19:55;-5.60;99.00;90.63
2009-12-21;20:00;-5.65;99.13;90.38
2009-12-21;20:05;-5.75;99.38;90.13
2009-12-21;20:10;-5.90;99.75;90.13
2009-12-21;20:15;-6.00;100.00;90.13
2009-12-21;20:20;-6.05;100.13;90.13
2009-12-21;20:25;-6.05;100.13;90.13
2009-12-21;20:30;-6.15;100.38;90.00
2009-12-21;20:35;-6.30;100.75;89.75
2009-12-21;20:40;-6.35;100.88;89.63
2009-12-21;20:45;-6.45;101.13;89.38
2009-12-21;20:50;-6.55;101.38;89.38
2009-12-21;20:55;-6.70;101.75;89.13
2009-12-21;21:00;-6.85;102.13;89.13
2009-12-21;21:05;-6.95;102.38;89.00
2009-12-21;21:10;-7.00;102.50;88.75
2009-12-21;21:15;-6.95;102.38;88.63
2009-12-21;21:20;-6.95;102.38;88.63
2009-12-21;21:25;-6.85;102.13;88.38
2009-12-21;21:30;-6.85;102.13;88.13
2009-12-21;21:35;-6.85;102.13;88.00
2009-12-21;21:40;-6.85;102.13;87.75
2009-12-21;21:45;-6.75;101.88;87.63
2009-12-21;21:50;-6.75;101.88;87.63
2009-12-21;21:55;-6.70;101.75;87.38
2009-12-21;22:00;-6.70;101.75;87.00
2009-12-21;22:05;-6.70;101.75;87.25
2009-12-21;22:10;-6.70;101.75;87.00
2009-12-21;22:15;-6.70;101.75;87.25
2009-12-21;22:20;-6.75;101.88;87.25
2009-12-21;22:25;-6.75;101.88;87.38
2009-12-21;22:30;-6.75;101.88;87.38
2009-12-21;22:35;-6.85;102.13;87.63
2009-12-21;22:40;-6.95;102.38;87.63
2009-12-21;22:45;-6.95;102.38;87.63
2009-12-21;22:50;-7.00;102.50;87.63
2009-12-21;22:55;-7.00;102.50;87.75
2009-12-21;23:00;-7.00;102.50;87.75
